2015-08-17,656.799988,661.380005,651.23999,660.869995,1047600,660.869995
2015-08-14,655.01001,659.85498,652.659973,657.119995,1069900,657.119995
2015-08-13,659.322021,664.50,651.661011,656.450012,1804800,656.450012
2015-08-12,663.080017,665.00,652.289978,659.559998,2936700,659.559998
2015-08-11,669.200012,674.900024,654.27002,660.780029,5000900,660.780029
2015-08-10,639.47998,643.440002,631.249023,633.72998,1526400,633.72998
2015-08-07,640.22998,642.679993,629.710022,635.299988,1401600,635.299988
2015-08-06,645.00,645.379028,632.25,642.679993,1560300,642.679993
2015-08-05,634.330017,647.859985,633.159973,643.780029,2331200,643.780029
2015-08-04,628.419983,634.809998,627.159973,629.25,1481800,629.25
2015-08-03,625.340027,633.05603,625.340027,631.210022,1300300,631.210022
2015-07-31,631.380005,632.909973,625.50,625.609985,1702400,625.609985
2015-07-30,630.00,635.219971,622.049988,632.590027,1465300,632.590027
2015-07-29,628.799988,633.359985,622.650024,631.929993,1565000,631.929993
2015-07-28,632.830017,632.830017,623.309998,628.00,1704300,628.00
2015-07-27,621.00,634.299988,620.50,627.26001,2668700,627.26001
2015-07-24,647.00,648.169983,622.52002,623.559998,3608400,623.559998
2015-07-23,661.27002,663.630005,641.00,644.280029,3001800,644.280029
2015-07-22,660.890015,678.640015,659.00,662.099976,3689600,662.099976
2015-07-21,655.210022,673.00,654.299988,662.299988,3348400,662.299988
2015-07-20,659.23999,668.880005,653.01001,663.02002,5848800,663.02002
2015-07-17,649.00,674.468018,645.00,672.929993,11134500,672.929993
2015-07-16,565.119995,580.679993,565.00,579.849976,4053900,579.849976
2015-07-15,560.130005,566.502991,556.789978,560.219971,1776600,560.219971
2015-07-14,546.76001,565.848999,546.710022,561.099976,3225100,561.099976
2015-07-13,532.880005,547.109985,532.400024,546.549988,2199800,546.549988
2015-07-10,526.289978,532.559998,525.549988,530.130005,1859900,530.130005
2015-07-09,523.119995,523.77002,520.349976,520.679993,1839400,520.679993
2015-07-08,521.049988,522.734009,516.109985,516.830017,1264600,516.830017
2015-07-07,523.130005,526.179993,515.179993,525.02002,1595700,525.02002
2015-07-06,519.50,525.25,519.00,522.859985,1276500,522.859985
2015-07-02,521.080017,524.650024,521.080017,523.400024,1234000,523.400024
2015-07-01,524.72998,525.690002,518.22998,521.840027,1961000,521.840027
